#Reg ID	X(")	Y(")	LogAge	[Fe/H]VI	logg	E(B-V)	V	eV	VI	eVI	RA(deg)	Dec(deg)
6 61898 -52.29300 -306.72900 8.05000 0.32976 1.41660 0.03353 22.693 0.012 1.436 0.013 0.47700 -15.54603
6 62047 -51.85800 -339.57501 10.10000 -1.23237 0.65936 0.03353 22.900 0.007 1.427 0.008 0.47712 -15.55517
6 62129 -51.62100 447.46600 9.05000 -1.20780 1.06310 0.12238 22.761 0.012 1.357 0.013 0.47721 -15.33653
6 6299 -50.96990 83.30510 9.45000 -0.70800 0.48534 0.03800 22.74 0.08 1.69 0.0894427 0.5054083 -15.4870292
6 62360 -50.94200 176.69099 8.05000 0.32976 1.75856 0.08016 23.101 0.005 1.272 0.009 0.47742 -15.41175
6 6292 -50.87020 -8.06580 7.20000 -0.21255 1.58140 1.18807 22.17 0.06 1.64 0.067082 0.5053806 -15.4616484
6 62697 -49.96200 266.51999 9.95000 -1.22390 0.73505 0.03387 22.922 0.007 1.412 0.009 0.47771 -15.38681
6 62724 -49.89800 -239.34399 8.40000 -1.21924 1.65645 0.20435 23.092 0.013 1.226 0.015 0.47771 -15.52731
6 6231 -49.44560 120.27600 9.55000 -0.95974 0.71601 0.03800 22.72 0.09 1.46 0.102956 0.5049849 -15.4972990
6 6228 -49.36100 16.90850 8.35000 -0.20124 1.25236 0.03800 22.45 0.16 1.34 0.167631 0.5049614 -15.4685857
6 62974 -49.21700 -8.47700 7.10000 0.59303 2.06267 1.18807 22.546 0.010 1.502 0.012 0.47792 -15.46319
6 6210 -49.03560 -4.25952 7.95000 -1.25416 0.79254 1.18807 22.58 0.08 1.59 0.0943398 0.5048710 -15.4627057
6 63086 -48.88100 115.09700 9.35000 -1.20980 1.19461 0.03549 23.007 0.008 1.213 0.012 0.47800 -15.42886
6 63137 -48.73900 418.48199 8.00000 0.32976 1.42255 0.03238 22.740 0.006 1.448 0.007 0.47804 -15.34458
6 63210 -48.52500 93.04700 8.65000 -0.96608 1.67643 0.03549 23.051 0.014 1.072 0.018 0.47808 -15.43500
6 63360 -48.09600 215.74001 8.45000 0.06173 1.46390 0.03482 23.051 0.010 1.357 0.013 0.47821 -15.40092
6 6164 -47.94840 106.34600 8.00000 0.04365 1.88367 0.03800 22.99 0.12 1.12 0.144222 0.5045690 -15.4934294
6 6150 -47.68340 -2.69532 7.00000 -0.46547 2.31705 1.18807 22.05 0.08 1.39 0.1 0.5044954 -15.4631402
6 63718 -47.11700 -2.81300 7.95000 -1.24639 0.87724 1.18807 22.648 0.010 1.544 0.012 0.47850 -15.46161
6 63791 -46.92000 58.56500 9.70000 -1.21402 0.78980 0.03721 22.760 0.007 1.379 0.009 0.47854 -15.44456
6 63882 -46.65800 -303.12500 7.95000 0.61347 1.55697 0.03353 22.842 0.009 1.413 0.010 0.47862 -15.54503
6 6103 -46.46770 56.89400 9.95000 -1.22294 0.07449 0.03800 22.30 0.06 1.82 0.067082 0.5041577 -15.4796928
6 6093 -46.20170 53.15650 10.20000 -0.98895 0.30550 0.03800 22.89 0.11 1.71 0.12083 0.5040838 -15.4786546
6 64041 -46.17200 102.13400 9.10000 -0.70759 1.19743 0.03549 23.009 0.006 1.286 0.009 0.47879 -15.43247
6 64062 -46.12400 -124.56500 9.65000 -1.21372 0.89658 0.03768 22.914 0.008 1.350 0.011 0.47879 -15.49544
6 64162 -45.84200 -13.38300 7.15000 -0.21222 2.07705 1.18807 22.359 0.006 1.489 0.008 0.47888 -15.46456
6 64176 -45.79100 175.24600 8.45000 -0.20021 1.52052 0.08016 23.064 0.007 1.293 0.010 0.47888 -15.41217
6 64302 -45.40600 82.52400 9.00000 -0.95874 1.24734 0.03721 22.918 0.007 1.237 0.012 0.47900 -15.43792
6 6040 -44.95640 71.28650 8.50000 -0.96828 1.72268 0.03800 22.92 0.09 1.04 0.114018 0.5037379 -15.4836907
6 6016 -44.54890 -13.45720 7.30000 -0.19770 1.64338 1.18807 22.26 0.06 1.58 0.072111 0.5036247 -15.4601508
6 64614 -44.48000 -48.17500 9.55000 -1.19465 0.62467 0.03807 22.503 0.007 1.453 0.009 0.47925 -15.47422
6 64623 -44.44100 11.94900 8.15000 0.04833 1.60860 0.03807 22.959 0.009 1.281 0.013 0.47929 -15.45750
6 64884 -43.68500 -47.17600 9.40000 -1.20983 1.16661 0.03807 23.016 0.009 1.226 0.011 0.47950 -15.47394
6 64909 -43.60700 62.29400 9.65000 -1.21376 0.94705 0.03721 22.979 0.012 1.327 0.014 0.47950 -15.44353
6 5968 -43.38650 145.31700 10.10000 -1.23197 0.45539 0.04549 22.76 0.09 1.53 0.102956 0.5033018 -15.5042547
6 65011 -43.32800 46.84700 9.75000 -1.21525 0.52154 0.03721 22.519 0.007 1.508 0.009 0.47958 -15.44783
6 65142 -42.93800 111.03300 8.15000 0.32977 1.63234 0.03549 23.062 0.009 1.344 0.012 0.47971 -15.43000
6 65193 -42.80900 -45.97600 8.20000 0.06040 1.79289 0.05149 22.948 0.008 1.137 0.011 0.47975 -15.47361
6 65241 -42.71000 -366.74399 8.80000 -0.45407 1.29667 0.03353 22.881 0.004 1.285 0.006 0.47975 -15.56269
6 65301 -42.55700 114.16500 8.15000 0.32977 1.80892 0.03549 23.083 0.010 1.196 0.014 0.47983 -15.42911
6 65354 -42.38300 -129.22800 7.95000 0.31190 1.66338 0.03768 22.931 0.018 1.318 0.020 0.47988 -15.49672
6 65384 -42.29400 97.92700 9.45000 -1.21073 0.99194 0.03549 22.855 0.007 1.300 0.011 0.47988 -15.43364
6 65416 -42.21400 -600.51099 9.70000 -1.21389 0.48056 0.03197 22.630 0.009 1.506 0.009 0.47992 -15.62764
6 65448 -42.12200 -129.65500 9.75000 -1.21540 0.80158 0.03768 22.820 0.016 1.374 0.020 0.47996 -15.49686
6 65471 -42.06400 334.14600 8.35000 0.06117 1.32899 0.03327 22.758 0.011 1.407 0.012 0.47996 -15.36803
6 5911 -41.91190 -32.86040 8.05000 -0.46513 1.40461 0.05149 22.21 0.06 1.21 0.072111 0.5028922 -15.4547610
6 5909 -41.87520 12.53810 8.20000 -0.46245 1.60668 0.03800 22.65 0.14 1.14 0.166433 0.5028820 -15.4673717
6 65749 -41.22000 561.51599 9.30000 -1.21066 1.17025 0.03131 22.972 0.008 1.232 0.009 0.48021 -15.30486
6 5873 -41.21140 -16.71480 9.10000 -0.89332 -0.02085 0.03800 22.25 0.06 2.09 0.067082 0.5026976 -15.4592459
6 5869 -41.17210 -13.11770 9.45000 -0.95974 0.74354 0.03800 22.71 0.08 1.46 0.0943398 0.5026867 -15.4602451
6 65794 -41.09700 246.24001 8.15000 0.32977 1.50640 0.03387 22.946 0.009 1.412 0.011 0.48025 -15.39244
6 5864 -41.07280 25.76020 9.05000 -0.45636 0.16860 0.03800 22.39 0.08 2.16 0.08544 0.5026591 -15.4710445
6 65840 -40.96400 53.72000 10.00000 -1.22694 0.78898 0.03721 23.064 0.020 1.409 0.023 0.48029 -15.44592
6 5859 -40.92480 -4.95396 8.45000 -1.21882 1.41820 0.03800 22.29 0.06 1.1 0.0781025 0.5026180 -15.4625128
6 5851 -40.72500 -3.10212 9.95000 -1.22397 0.50174 0.03800 22.69 0.08 1.54 0.0943398 0.5025625 -15.4630272
6 65942 -40.71900 -120.25500 8.25000 -0.71740 1.37251 0.03768 22.126 0.015 1.150 0.016 0.48033 -15.49425
6 65998 -40.52400 -45.71800 8.75000 -0.70941 1.34405 0.05149 22.803 0.012 1.228 0.014 0.48042 -15.47353
6 5840 -40.43050 -20.22520 8.30000 -0.96906 1.57092 0.03800 22.38 0.06 1.06 0.0781025 0.5024807 -15.4582708
6 66105 -40.22500 55.99500 9.65000 -1.21273 0.91613 0.03721 22.903 0.007 1.325 0.011 0.48050 -15.44528
6 5818 -39.97760 70.46710 9.10000 -0.89351 0.00022 0.03800 22.06 0.05 2.03 0.0538516 0.5023549 -15.4834631
6 5805 -39.60580 28.08760 9.95000 -0.46418 -0.00418 0.03800 22.06 0.06 1.6 0.072111 0.5022516 -15.4716910
6 66352 -39.55000 153.66400 8.45000 -0.20013 1.04409 0.05549 22.416 0.005 1.478 0.008 0.48067 -15.41814
6 66382 -39.45100 144.39900 8.15000 0.06042 1.43618 0.04549 22.745 0.007 1.356 0.010 0.48071 -15.42072
6 66392 -39.43300 -22.12000 9.05000 -0.95850 1.28979 0.03807 22.945 0.010 1.209 0.015 0.48071 -15.46697
6 66393 -39.42900 72.48300 9.05000 -1.20823 1.25322 0.03721 22.861 0.008 1.198 0.012 0.48071 -15.44069
6 5794 -39.41420 30.29180 9.40000 -0.95903 0.40460 0.03800 22.29 0.10 1.64 0.107703 0.5021984 -15.4723033
6 5790 -39.39800 161.14500 10.10000 -1.23197 0.34006 0.06549 22.73 0.10 1.61 0.111803 0.5021939 -15.5086514
6 66555 -38.97700 284.48801 9.90000 -1.22051 0.52553 0.03387 22.669 0.009 1.495 0.010 0.48088 -15.38181
6 5761 -38.91310 115.26700 10.30000 -0.74408 0.84972 0.03800 22.44 0.06 1.01 0.0781025 0.5020592 -15.4959076
6 66590 -38.88800 435.98700 9.00000 -1.20927 1.05185 0.12238 22.682 0.006 1.358 0.007 0.48088 -15.33972
6 66662 -38.68600 -25.39500 9.60000 -1.21232 0.92890 0.03807 22.895 0.009 1.329 0.011 0.48092 -15.46789
6 5743 -38.57720 74.21900 9.10000 -1.20806 1.16248 0.03800 22.77 0.08 1.23 0.1 0.5019659 -15.4845053
6 5742 -38.57540 60.83240 10.00000 -1.22556 0.09262 0.03800 22.15 0.06 1.6 0.067082 0.5019654 -15.4807868
6 66746 -38.43800 -81.31200 10.15000 -1.16079 0.49439 0.03768 22.770 0.009 1.458 0.011 0.48100 -15.48342
6 66860 -38.12300 117.77600 10.00000 -1.22598 0.82573 0.03549 23.035 0.006 1.357 0.011 0.48108 -15.42811
6 66887 -38.05300 56.67200 8.20000 0.06065 1.66964 0.03721 23.066 0.013 1.251 0.015 0.48113 -15.44508
6 5716 -37.97860 0.84744 8.10000 0.05526 1.35875 0.03800 22.58 0.09 1.38 0.102956 0.5017996 -15.4641243
6 5703 -37.81040 176.72501 9.95000 -1.22290 0.14075 0.09482 22.53 0.11 1.84 0.117047 0.5017529 -15.5129791
6 66980 -37.78200 57.94600 9.00000 -1.20815 1.44264 0.03721 23.106 0.013 1.135 0.018 0.48121 -15.44475
6 67003 -37.72500 17.70000 8.25000 -0.46126 1.64944 0.03721 22.780 0.009 1.129 0.013 0.48121 -15.45592
6 5689 -37.51560 -35.89450 8.45000 -1.21886 1.56405 0.05149 22.56 0.07 1.07 0.0921954 0.5016710 -15.4539182
6 67257 -37.01600 -21.28300 10.25000 -1.24612 0.68265 0.03807 23.008 0.008 1.384 0.011 0.48142 -15.46675
6 67285 -36.94100 190.23599 9.20000 -0.70730 0.58779 0.03482 22.471 0.014 1.600 0.015 0.48146 -15.40800
6 5648 -36.64010 118.61100 9.55000 -0.70846 0.31453 0.03800 22.68 0.01 1.84 0.01 0.5014278 -15.4968363
6 67483 -36.41200 172.56500 10.05000 -1.22898 0.84006 0.03482 23.087 0.008 1.348 0.011 0.48158 -15.41289
6 67495 -36.38400 -174.89799 8.70000 -0.19784 1.17478 0.03692 22.815 0.006 1.424 0.010 0.48158 -15.50942
6 5627 -36.21200 -8.29260 9.90000 -1.22060 0.80945 0.03800 22.96 0.10 1.37 0.122066 0.5013089 -15.4615854
6 67629 -35.97200 -253.69600 9.60000 -1.21174 0.67997 0.03435 22.530 0.008 1.422 0.010 0.48171 -15.53131
6 67640 -35.93900 -199.73801 9.50000 -1.21125 1.09044 0.03692 23.051 0.009 1.271 0.012 0.48171 -15.51631
6 67680 -35.85100 568.69098 9.95000 -1.22318 0.84174 0.03131 23.006 0.008 1.342 0.009 0.48175 -15.30286
6 67798 -35.47800 -311.57300 8.80000 -0.19794 1.17608 0.03353 22.929 0.009 1.429 0.010 0.48183 -15.54739
6 67937 -35.15800 -32.42100 9.05000 -0.70905 0.93054 0.05368 22.636 0.006 1.423 0.008 0.48196 -15.46983
6 67962 -35.08300 215.64900 9.70000 -1.21405 0.86425 0.03482 22.846 0.005 1.342 0.010 0.48196 -15.40092
6 5560 -34.69720 -5.33196 9.40000 -0.95907 0.90655 0.03800 22.80 0.11 1.37 0.1253 0.5008881 -15.4624078
6 68128 -34.65500 232.98300 9.10000 -0.70755 0.88423 0.03482 22.623 0.008 1.425 0.010 0.48208 -15.39611
6 5553 -34.51540 159.85100 8.20000 -0.20247 1.82179 0.06549 22.75 0.10 1.04 0.128062 0.5008376 -15.5082919
6 5549 -34.39730 -17.91320 10.25000 -1.24612 0.66782 0.03800 22.99 0.10 1.39 0.116619 0.5008048 -15.4589130
6 68254 -34.27000 181.28799 9.30000 -0.95942 0.85041 0.03482 22.684 0.014 1.399 0.016 0.48221 -15.41047
6 5545 -34.20760 23.89680 9.05000 -0.44707 0.25527 0.03800 22.44 0.08 2.05 0.0894427 0.5007521 -15.4705269
6 68309 -34.10900 32.97500 9.65000 -1.21273 0.69823 0.03721 22.616 0.009 1.419 0.012 0.48225 -15.45167
6 68332 -34.04000 84.25300 8.20000 -0.20225 1.51370 0.03721 22.674 0.011 1.230 0.013 0.48229 -15.43742
6 5534 -33.98720 -25.12660 8.20000 -0.20438 1.49036 0.05807 22.73 0.11 1.27 0.130384 0.5006909 -15.4569093
6 5529 -33.88360 10.40290 8.65000 -0.45552 1.03173 0.03800 22.39 0.07 1.39 0.0860233 0.5006621 -15.4667786
6 68426 -33.78800 -57.11000 10.00000 -1.22558 0.74948 0.03807 22.956 0.013 1.392 0.016 0.48233 -15.47669
6 5523 -33.73200 85.93160 9.30000 -0.95881 0.66001 0.03800 22.42 0.06 1.48 0.072111 0.5006200 -15.4877588
6 68564 -33.41000 -210.58200 8.95000 -0.96001 1.16048 0.03692 22.600 0.011 1.241 0.013 0.48246 -15.51933
6 68623 -33.23300 104.62500 8.70000 -0.71040 1.51033 0.03549 22.940 0.008 1.155 0.011 0.48250 -15.43178
6 5480 -33.06020 134.83800 7.85000 0.59123 1.79276 0.03800 22.92 0.10 1.25 0.122066 0.5004334 -15.5013440
6 5473 -32.89820 84.44480 8.70000 -0.45470 1.35375 0.03800 22.85 0.08 1.26 0.106301 0.5003884 -15.4873458
6 5456 -32.44430 -18.53240 8.90000 -0.44037 0.32992 0.03800 22.22 0.05 1.93 0.0583095 0.5002623 -15.4587410
6 68973 -32.34400 335.67700 9.90000 -1.22053 0.60753 0.03327 22.729 0.008 1.455 0.010 0.48275 -15.36758
6 69032 -32.18100 230.36900 9.45000 -0.96010 1.03490 0.03482 23.063 0.010 1.329 0.012 0.48279 -15.39683
6 5413 -31.61950 28.42920 9.00000 -1.20931 1.33163 0.03800 22.84 0.17 1.16 0.202485 0.5000332 -15.4717859
6 5400 -31.26600 163.42900 9.50000 -1.21019 0.83318 0.06549 22.73 0.11 1.39 0.130384 0.4999350 -15.5092859
6 5392 -31.05180 -31.39630 9.10000 -0.89351 0.01824 0.05368 22.11 0.05 2.03 0.0538516 0.4998755 -15.4551677
6 5361 -30.62380 160.76100 9.75000 -1.21537 0.66940 0.06549 22.75 0.10 1.47 0.116619 0.4997566 -15.5085446
6 69643 -30.53200 5.53100 9.75000 -1.21527 0.55227 0.03807 22.535 0.011 1.494 0.013 0.48329 -15.45931
6 5354 -30.49740 -4.51836 9.90000 -0.96847 0.60060 0.03800 22.90 0.11 1.53 0.1253 0.4997215 -15.4626338
6 69814 -30.10800 -102.26700 9.00000 -0.70895 1.05017 0.03768 22.663 0.013 1.345 0.015 0.48342 -15.48925
6 69862 -29.97100 178.64799 8.55000 -0.19892 1.29107 0.03482 22.752 0.013 1.344 0.015 0.48346 -15.41122
6 70014 -29.59500 -74.42800 10.10000 -1.23197 0.73420 0.03768 23.012 0.012 1.395 0.014 0.48354 -15.48150
6 5312 -29.56500 89.25410 10.00000 -0.97311 0.26552 0.03800 22.73 0.08 1.76 0.0894427 0.4994625 -15.4886817
6 70166 -29.20900 71.37900 8.30000 0.06130 1.57298 0.03721 23.104 0.017 1.310 0.020 0.48367 -15.44100
6 70377 -28.66300 283.79099 8.75000 -0.45428 0.87774 0.03387 22.339 0.009 1.479 0.010 0.48383 -15.38200
6 70440 -28.45800 8.24400 9.65000 -0.96118 0.76716 0.03807 22.860 0.008 1.437 0.011 0.48388 -15.45856
6 70673 -27.85900 -213.54300 9.50000 -0.95952 0.97134 0.03692 22.964 0.008 1.339 0.011 0.48404 -15.52014
6 70688 -27.82400 57.51500 9.85000 -1.21851 0.41061 0.03721 22.615 0.009 1.559 0.011 0.48408 -15.44486
6 5226 -27.42800 -36.66130 8.75000 -1.21535 0.99455 0.05368 22.07 0.06 1.27 0.072111 0.4988689 -15.4537052
6 5206 -26.98850 6.09732 8.25000 0.06063 1.36086 0.03800 22.67 0.09 1.38 0.108167 0.4987468 -15.4655826
6 5194 -26.66410 -17.89560 8.80000 -0.45406 1.25076 0.03800 22.84 0.09 1.31 0.108167 0.4986567 -15.4589179
6 71360 -26.08800 245.13800 9.90000 -0.96535 0.54092 0.03387 22.962 0.019 1.470 0.022 0.48458 -15.39275
6 71535 -25.62400 -307.37799 10.00000 -1.22558 0.84340 0.03353 23.062 0.009 1.342 0.010 0.48471 -15.54622
6 71539 -25.61700 149.36301 10.20000 -1.24163 0.73499 0.03549 23.063 0.008 1.387 0.012 0.48471 -15.41933
6 71553 -25.57400 -12.29200 9.40000 -1.20969 0.68474 0.03807 22.368 0.009 1.420 0.011 0.48471 -15.46425
6 71587 -25.48500 143.63699 8.00000 0.32973 1.52172 0.03549 22.631 0.006 1.334 0.009 0.48475 -15.42095
6 5131 -25.39940 90.08030 8.25000 -0.20226 1.47991 0.03800 22.58 0.08 1.23 0.1 0.4983054 -15.4889112
6 71681 -25.26600 71.01400 7.95000 0.59094 1.94171 0.03721 22.980 0.018 1.115 0.024 0.48479 -15.44111
6 71771 -25.01700 78.95400 8.10000 0.32976 1.58812 0.03721 22.933 0.009 1.351 0.012 0.48487 -15.43889
6 5104 -24.73090 -12.25690 9.45000 -0.95933 1.00850 0.03800 22.97 0.11 1.32 0.130384 0.4981197 -15.4604842
6 71881 -24.67100 -228.59300 9.45000 -0.95934 1.05162 0.03435 23.015 0.007 1.298 0.010 0.48496 -15.52433
6 5085 -24.02140 32.12100 8.70000 -0.96479 1.31524 0.03800 22.55 0.13 1.18 0.158114 0.4979226 -15.4728114
6 5073 -23.77550 143.33600 8.30000 -0.96904 1.53287 0.03800 22.32 0.07 1.07 0.0860233 0.4978543 -15.5037045
6 5038 -22.85030 -3.37176 7.95000 0.61348 1.42780 0.03800 22.86 0.09 1.56 0.108167 0.4975973 -15.4629523
6 72705 -22.67500 -212.76900 8.75000 -0.70950 1.56971 0.03692 23.096 0.007 1.140 0.010 0.48554 -15.51994
6 72887 -22.22200 -87.12900 8.50000 -0.45772 1.45865 0.03768 22.742 0.014 1.203 0.016 0.48567 -15.48503
6 72956 -22.06700 -165.73399 9.05000 -0.70905 0.92296 0.03692 22.572 0.011 1.404 0.013 0.48571 -15.50686
6 72959 -22.06000 2.68900 9.95000 -1.22318 0.74986 0.03807 22.916 0.010 1.391 0.014 0.48571 -15.46008
6 72962 -22.05100 74.42400 9.90000 -1.22052 0.72325 0.03721 22.864 0.012 1.408 0.016 0.48571 -15.44017
6 73140 -21.63500 -117.81300 8.15000 0.05899 1.35826 0.03768 22.649 0.011 1.389 0.013 0.48583 -15.49356
6 73160 -21.56600 76.84500 9.50000 -0.95942 0.90905 0.03721 22.888 0.008 1.366 0.012 0.48588 -15.43950
6 4977 -21.50710 99.08460 8.10000 -0.46387 1.57827 0.03800 22.09 0.07 1.04 0.0921954 0.4972242 -15.4914124
6 4976 -21.49270 78.39970 9.10000 -0.45565 0.89588 0.03800 22.87 0.09 1.52 0.114018 0.4972202 -15.4856666
6 73210 -21.43200 -168.99100 9.00000 -0.45610 1.04506 0.03692 22.840 0.008 1.425 0.011 0.48592 -15.50778
6 73213 -21.42100 -10.68800 9.20000 -0.70739 1.14426 0.03807 23.062 0.009 1.316 0.011 0.48592 -15.46381
6 73230 -21.38700 298.89600 9.00000 -0.70898 1.16169 0.03387 22.790 0.013 1.292 0.014 0.48592 -15.37781
6 73293 -21.19200 -340.34399 9.90000 -1.22060 0.65552 0.03353 22.762 0.007 1.438 0.008 0.48596 -15.55536
6 73307 -21.12500 -169.68600 8.25000 0.06013 1.46007 0.03692 22.911 0.007 1.354 0.009 0.48600 -15.50797
6 73502 -20.68900 -108.90600 8.20000 0.05290 1.53170 0.03768 22.934 0.011 1.320 0.013 0.48613 -15.49108
6 73569 -20.53900 96.64700 9.35000 -1.21089 1.21951 0.03549 23.106 0.020 1.221 0.023 0.48617 -15.43400
6 4931 -20.29570 96.07280 8.15000 -0.46329 1.61949 0.03800 22.54 0.10 1.12 0.128062 0.4968877 -15.4905758
6 73681 -20.23000 25.44200 8.35000 0.06117 1.55996 0.03721 23.042 0.011 1.304 0.015 0.48625 -15.45378
6 73688 -20.21000 -148.94600 9.55000 -1.21158 0.85613 0.08739 22.928 0.013 1.427 0.015 0.48625 -15.50219
6 73863 -19.81700 -43.83000 9.35000 -0.95986 1.02897 0.03807 22.972 0.012 1.331 0.015 0.48638 -15.47300
6 73956 -19.60800 -43.19700 9.55000 -0.95966 0.60456 0.03807 22.634 0.012 1.522 0.014 0.48642 -15.47283
6 74063 -19.33400 -131.78101 8.15000 -0.20382 1.43301 0.08739 22.529 0.009 1.294 0.012 0.48650 -15.49745
6 4888 -19.18220 175.49300 8.10000 -0.20423 1.66221 0.03800 22.33 0.08 1.06 0.113137 0.4965784 -15.5126370
6 74250 -18.86100 -137.33099 8.15000 -0.20283 1.42384 0.08739 22.657 0.009 1.328 0.013 0.48667 -15.49897
6 4868 -18.80030 85.49030 8.00000 0.32976 1.33824 0.03800 22.68 0.18 1.51 0.196977 0.4964723 -15.4876362
6 4859 -18.62640 -4.83876 9.40000 -1.20969 0.74152 0.03800 22.44 0.07 1.39 0.0860233 0.4964240 -15.4625448
6 4849 -18.39280 117.46400 9.15000 -0.95790 1.06327 0.03800 22.74 0.08 1.29 0.1 0.4963591 -15.4965178
6 4845 -18.33840 74.25470 9.90000 -0.63875 -0.01886 0.03800 22.21 0.05 1.53 0.0583095 0.4963440 -15.4845152
6 4842 -18.26780 -1.33200 9.70000 -1.21398 0.87655 0.03800 22.88 0.10 1.34 0.116619 0.4963244 -15.4635189
6 74550 -18.10300 -616.93201 9.65000 -1.21270 0.58884 0.03217 22.521 0.009 1.463 0.010 0.48688 -15.63219
6 74619 -17.90500 -45.79200 10.00000 -1.22558 0.71216 0.03807 22.922 0.009 1.407 0.011 0.48692 -15.47356
6 74831 -17.35700 182.17799 7.95000 0.04346 1.86482 0.03482 22.802 0.008 1.098 0.011 0.48708 -15.41022
6 74858 -17.28800 54.91800 6.60000 -0.37920 0.69176 3.00000 23.013 0.013 1.049 0.017 0.48708 -15.44558
6 4800 -17.20040 -2.80548 8.30000 -0.96867 1.75238 0.03800 22.84 0.11 1.04 0.148661 0.4960279 -15.4631096
6 75036 -16.83400 73.28200 8.90000 -0.45442 0.94304 0.03721 22.603 0.013 1.467 0.016 0.48725 -15.44047
6 75041 -16.82300 235.41600 9.55000 -1.21088 0.97838 0.03387 22.864 0.013 1.289 0.015 0.48725 -15.39544
6 75105 -16.65800 13.20200 8.85000 -1.21299 1.52620 0.03721 22.966 0.010 1.092 0.016 0.48729 -15.45717
6 75108 -16.65400 -130.07700 8.40000 -0.46013 1.38127 0.08739 22.666 0.008 1.280 0.012 0.48729 -15.49697
6 75316 -16.08100 -188.33099 10.20000 -1.24130 0.60570 0.03692 22.903 0.008 1.436 0.010 0.48746 -15.51314
6 75372 -15.95500 387.63699 8.40000 0.06148 1.43836 0.03295 22.945 0.007 1.357 0.007 0.48750 -15.35317
6 4743 -15.89260 133.84700 9.30000 -0.68750 0.45450 0.03800 22.54 0.13 1.71 0.170294 0.4956646 -15.5010687
6 75495 -15.65900 254.54700 8.15000 -0.21280 1.83466 0.03387 23.043 0.012 1.113 0.014 0.48758 -15.39014
6 4715 -15.25820 97.85630 9.05000 -0.67888 0.29983 0.03800 22.15 0.08 1.83 0.08544 0.4954884 -15.4910712
6 75651 -15.24100 6.67900 10.15000 -1.16079 0.35520 0.03807 22.596 0.008 1.527 0.010 0.48771 -15.45897
6 4709 -15.17000 -25.99990 9.65000 -0.96112 0.78094 0.03800 22.88 0.08 1.43 0.0943398 0.4954639 -15.4566667
6 75679 -15.16900 4.02300 9.50000 -0.95982 0.74014 0.03807 22.746 0.009 1.459 0.012 0.48771 -15.45972
6 75722 -15.05800 78.33300 8.20000 0.06038 1.12596 0.03721 22.354 0.013 1.498 0.015 0.48775 -15.43908
6 4696 -14.94860 32.39680 6.60000 -0.37920 0.69176 3.00000 22.55 0.10 1.08 0.141421 0.4954024 -15.4728880
6 75812 -14.81500 203.47800 9.95000 -1.22290 0.62875 0.03482 22.906 0.007 1.422 0.010 0.48783 -15.40431
6 75818 -14.80200 178.86900 8.20000 -0.46648 1.77032 0.03482 22.909 0.013 1.088 0.015 0.48783 -15.41114
6 75824 -14.79100 -186.55701 10.30000 -0.74408 0.35261 0.03692 22.456 0.005 1.408 0.008 0.48783 -15.51267
6 75848 -14.71800 297.89301 8.15000 0.32977 1.49564 0.03387 22.932 0.009 1.417 0.012 0.48783 -15.37808
6 75914 -14.56000 -15.59100 8.50000 -0.45771 1.60671 0.03807 22.957 0.009 1.153 0.013 0.48788 -15.46517
6 75951 -14.49400 -122.51600 9.15000 -0.70740 1.04090 0.03768 22.874 0.010 1.357 0.014 0.48792 -15.49486
6 75999 -14.38000 44.53100 6.60000 -0.37920 0.69176 3.00000 23.059 0.010 1.179 0.015 0.48796 -15.44847
6 4658 -14.06050 1.38240 8.95000 -0.70852 1.34075 0.03800 22.99 0.12 1.23 0.15 0.4951557 -15.4642729
6 4654 -14.01840 25.94020 10.10000 -1.23199 0.38190 0.03800 22.64 0.12 1.59 0.134164 0.4951440 -15.4710945
6 4640 -13.85930 -21.01070 8.80000 -0.70885 1.24712 0.03800 22.68 0.09 1.25 0.102956 0.4950998 -15.4580526
6 4628 -13.66520 -7.09668 9.50000 -0.95929 0.36633 0.03800 22.65 0.08 1.67 0.0894427 0.4950459 -15.4619176
6 76307 -13.57900 -193.99600 9.55000 -1.21078 0.70835 0.03692 22.542 0.008 1.413 0.010 0.48817 -15.51472
6 4609 -13.24300 -66.85810 8.95000 -0.96002 1.17424 0.03800 22.62 0.16 1.24 0.18868 0.4949286 -15.4453172
6 76796 -12.38900 197.18401 8.90000 -0.45447 1.18012 0.03482 22.862 0.009 1.348 0.011 0.48850 -15.40606
6 76820 -12.30700 -8.39900 8.30000 -0.71671 1.71103 0.03807 22.865 0.011 1.083 0.013 0.48854 -15.46317
6 76851 -12.21900 116.10900 9.55000 -0.95976 0.77232 0.03549 22.769 0.007 1.427 0.011 0.48854 -15.42858
6 76890 -12.14900 103.34800 8.15000 0.06037 1.78542 0.03549 23.089 0.007 1.183 0.011 0.48858 -15.43214
6 77023 -11.83000 358.89301 9.55000 -1.21080 0.88463 0.03327 22.737 0.008 1.330 0.009 0.48867 -15.36114
6 4536 -11.73850 17.82470 9.15000 -0.89348 0.07660 0.03800 22.07 0.06 1.93 0.067082 0.4945107 -15.4688402
6 77116 -11.62400 -83.80000 10.00000 -1.22587 0.72173 0.03768 22.917 0.009 1.406 0.011 0.48875 -15.48411
6 4524 -11.49340 -16.33100 8.05000 0.32976 1.60750 0.03800 22.80 0.08 1.3 0.1 0.4944426 -15.4593525
6 77177 -11.44800 75.27100 9.10000 -0.70759 1.19743 0.03721 23.015 0.011 1.288 0.014 0.48879 -15.43992
